nome,cidade,categoria,telefone,endereco,avaliacao,num_avaliacoes,tem_site,email,fonte_email,classificacao_email,prioridade,motivo_classificacao
Bella Delícia Confeitaria,"Belford Roxo, RJ",confeitaria,21) 98162-7546,"Av. Augusto Vasco Aranha, 473 - Areia Branca, Belford Roxo - RJ, 26140-140",4.3,,False,rafaalbuquerque27@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Fouet Confeitaria Artesanal,"Belford Roxo, RJ",confeitaria,21) 97747-9684,"R. Amarui, 392 - Santa Amélia, Belford Roxo - RJ, 26115-240",4.5,,False,lucasgian74@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
LLAS ASSESSORIA CONTÁBIL E EMPRESARIAL LTDA,"Belford Roxo, RJ",contador,Rotas,,5.0,,False,lucasgian74@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Moura Pessoa Contabilidade,"Belford Roxo, RJ",contador,21) 96676-5072,"Av. Benjamin Pinto Dias, 719 loja - Belford Roxo, RJ, 26130-000",,,False,rqalex@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Preparatório Escolar Sociedade dos Alunos,"Belford Roxo, RJ",curso pré-vestibular,21) 97130-2649,"R. Mata Machado, nº30 - Piam, Belford Roxo - RJ, 26112-690",5.0,,False,elis_wander@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bombeiro hidráulico,"Belford Roxo, RJ",encanador,21) 96946-6879,"R. Piaçava, 314 - Banco de Areia, Mesquita - RJ, 26570-110",5.0,,False,belfirefinanceiro@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Curso Grow up,"Belford Roxo, RJ",escola de idiomas,21) 99863-6965,"R. Mary Elza, 117 - Areia Branca, Belford Roxo - RJ, 26112-310",5.0,,False,anna_angelica07@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
English Faster Course,"Belford Roxo, RJ",escola de idiomas,21) 2761-7850,"R. Anhanguera, 18 - Parque Sao Bernardo, Belford Roxo - RJ, 26160-660",4.9,,False,intensive.ef@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Steps Online Language Academy,"Belford Roxo, RJ",escola de idiomas,21) 96589-9612,"R. Antônia - Centro, Belford Roxo - RJ, 26112-000",,,False,recrutamentosauderj1@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
YES! Idiomas Vila São Luís,"Belford Roxo, RJ",escola de idiomas,21) 3939-3305,"Av. Expedicionário José Amaro, 1242 - Vila São Luis, Duque de Caxias - RJ, 25065-090",4.7,,False,melissaneres7@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Casa de Festas Maria Flor Spa & Eventos,"Belford Roxo, RJ",estética,21) 96457-4141,"R. Sebastião Izidoro, 136 - Rocha Sobrinho, Belford Roxo - RJ, 26130-060",4.7,,False,andreinaafg@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Estética Janice Leite Belford roxo,"Belford Roxo, RJ",estética,21) 97341-0983,"R. Madame Masset, 26 - Farrula, Belford Roxo - RJ, 26120-310",4.6,,False,melissaneres7@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Traço Perfeito Micropigmentação e Estética,"Belford Roxo, RJ",estética,21) 97263-5951,"Av. José Mariano Passos, 1693 - Centro, Belford Roxo - RJ, 26130-570",4.9,,False,melissaneres7@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
‍ ️ Salão de Beleza em Belford Roxo | Cabeleireira | Mechas | Femme,"Belford Roxo, RJ",estética,21) 99460-3121,"Av. Belford Roxo, 39 - Parque Sao Bernardo, Belford Roxo - RJ, 06167-240",4.9,,False,karencharles.melo@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Avivamento Studio de Pilates e Fisioterapia,"Belford Roxo, RJ",estúdio de pilates,21) 97162-3368,"Av. São Francisco, 1 - Loja B - Wona, Belford Roxo - RJ, 26183-170",4.9,,False,mariane.rufino11@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Horto da Mauá,"Belford Roxo, RJ",floricultura,21) 97673-3827,"R. Mauá, 29 - Parque Sao Bernardo, Belford Roxo - RJ, 26165-110",5.0,,False,lucasgian74@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Ammi joias,"Belford Roxo, RJ",joalheria,21) 97355-5263,"Est. Manoel de Sá, 147 - Lote XV, Belford Roxo - RJ, 26182-000",5.0,,False,angelo1838@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Fascínio Jóias,"Belford Roxo, RJ",joalheria,21) 2758-1745,"Av. Jorge Júlio da Costa dos Santos, 200 - Centro, Belford Roxo - RJ, 26230-010",5.0,,False,melissaneres7@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Duda Lanches House,"Belford Roxo, RJ",lanchonete,21) 99284-0967,"R. Dezesseis de Julho, 22 - Jardim São Bento - Vale do Ipê, Belford Roxo - RJ, 26180-380",4.6,,False,farmaciasoma36@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Money Lanches,"Belford Roxo, RJ",lanchonete,21) 95929-4109,"Av. Retiro da Imprensa, 2233 - Heliópolis, Belford Roxo - RJ, 26112-180",4.1,,False,larajhuly2@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Varão lanches,"Belford Roxo, RJ",lanchonete,21) 97883-3297,"Estr. Belford Roxo, 41a - Jardim Redentor, Belford Roxo - RJ, 26196-010, Belford Roxo - RJ, 26110-260",4.4,,False,larajhuly2@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
J & J BIKE OFIClNA,"Belford Roxo, RJ",loja de bicicleta,21) 97630-2445,"Av. Gomes Freire, 120 - Pantanal, Duque de Caxias - RJ, 25040-160",5.0,,False,jfdograuleve@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
JP Bikes,"Belford Roxo, RJ",loja de bicicleta,21) 98021-3209,"Av. Belford Roxo, 242 - Barro Vermelho, Belford Roxo - RJ, 26115-729",4.9,,False,polygyn18@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Montador de Moveis RJ,"Belford Roxo, RJ",loja de móveis,21) 96405-2582,"Rua Murilo dos Santos conceição - Rocha Sobrinho, Mesquita - RJ, 26752-320",4.8,,False,marcos1353crv@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Novo Lar Móveis,"Belford Roxo, RJ",loja de móveis,21) 96637-4232,"Estr. Dr. Farrula, 169 - Vila Heliopolis, Belford Roxo - RJ, 26125-400",4.9,,False,exemplo@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
R.A Móveis e Colchões,"Belford Roxo, RJ",loja de móveis,21) 96745-5262,"ao lado da pizzaria Tarantela ! - Em frente a vidraçaria VIDROTEM, Av. Joaquim da Costa Lima, 1088 - Vilar novo, Belford Roxo - RJ, 26112-055",5.0,,False,cleonildosilva21@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
G8 por Andreia Monteiro,"Belford Roxo, RJ",loja de roupas,21) 99669-6277,"Av. Retiro da Imprensa, 2304 loja - Farrula, Belford Roxo - RJ, 26112-180",5.0,,False,lcvraudi@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Loja Bliss Belfort Roxo,"Belford Roxo, RJ",loja de roupas,,"Praça Getúlio Vargas, 22 - Centro, Belford Roxo - RJ, 26130-070",5.0,,False,orgtania.cont@ig.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
MB Material de Construção Belford roxo,"Belford Roxo, RJ",material de construção,21) 96978-2608,"R. Dona Vitalina, 16 - Heliópolis, Belford Roxo - RJ, 26140-740",4.5,,False,alexjunior32@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Rede Lar Materiais de Construção,"Belford Roxo, RJ",material de construção,21) 2762-8828,"Av. Gen. José Müller, 600 - Heliópolis, Belford Roxo - RJ, 26140-040",4.6,,False,lulutriz@ig.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Oficina Do Jorginho,"Belford Roxo, RJ",oficina mecânica,97530-4508,"R. Agenor de Lima, 360-636 - Outeiro, Belford Roxo - RJ, 26185-360",4.8,,False,soft.sample2014@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Padaria e Mercado Oliveira,"Belford Roxo, RJ",padaria,,"R. Isa, 15 - Shangri-La, Belford Roxo - RJ, 26127-300",4.4,,False,anderson.acarvalho@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Padaria e confeitaria bonjour,"Belford Roxo, RJ",padaria,21) 99989-5882,"Av. Retiro da Imprensa - Vila Entre Rios, Belford Roxo - RJ, 26112-180",1.0,,False,mendesdoamaraleduardo55@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Lika Mimos E Papelaria,"Belford Roxo, RJ",papelaria,21) 97708-3312,"R. Carlos Zingmand - Glaucia, Belford Roxo - RJ, 26195-410",,,False,booktsmadison@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Braseiro Show,"Belford Roxo, RJ",restaurante,21) 99410-4337,"Av. Retiro da Imprensa, 1865 - Loja b - Heliópolis, Belford Roxo - RJ, 26120-252",4.4,,False,charlespaivapai@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Churrasco do Tonhão,"Belford Roxo, RJ",restaurante,21) 97082-1983,"Rua Roberto Silveira, Qd 06 lt 05 - São Bernardo, Belford Roxo - RJ, 26167-170",4.5,,False,melissaneres7@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Comida Mexicana belford Roxo Mex Ligeirinho,"Belford Roxo, RJ",restaurante,21) 97655-9990,"R. Capim Dos Pampas, 25 - Parque Sao Vicente, Belford Roxo - RJ, 26130-000",4.7,,False,melissaneres7@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Point nordestino Restaurante,"Belford Roxo, RJ",restaurante,21) 96462-3543,"Av. Blvd. São Vicente, 235 - Parque Sao Vicente, Belford Roxo - RJ, 26170-482",4.2,,False,karencharles.melo@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Restaurante Cantinho Da Elaine,"Belford Roxo, RJ",restaurante,21) 96931-3914,"Vila Dagmar, Belford Roxo - RJ, 26130-240",4.7,,False,marciliotameirao@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Baiana Salão,"Belford Roxo, RJ",salão de beleza,21) 2663-8284,"Iai Overlay Soae - Av. Retiro da Imprensa, 1628 - Piam, Belford Roxo - RJ, 26112-180",4.6,,False,karencharles.melo@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
LETÍCIA CONFER,"Belford Roxo, RJ",salão de beleza,21) 99063-7786,"Tv. Bela Vista, 23 - Parque dos Ferreiras, Belford Roxo - RJ, 26183-810",5.0,,False,melissaneres7@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Letícia Belas Salão de beleza,"Belford Roxo, RJ",salão de beleza,21) 97638-3414,"Av. Retiro da Imprensa, 1750 - Heliópolis, Belford Roxo - RJ, 26120-020",4.0,,False,karencharles.melo@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Luciana Rangel Espaço de Beleza,"Belford Roxo, RJ",salão de beleza,21) 97033-7075,"R. Mauá, 5 - Parque Sao Bernardo, Belford Roxo - RJ, 26165-110",4.6,,False,30.re.16eay@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Studio de Beleza Ariana lima,"Belford Roxo, RJ",salão de beleza,21) 97921-2746,"69 LT 10 qd 01 CEP 26187-550, R. Sion - São José, Belford Roxo - RJ, 25041-270",5.0,,False,patriciarocha13@live.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Atacadão - Belford Roxo,"Belford Roxo, RJ",supermercado,,"Av. Jorge Júlio da Costa dos Santos, 200 - Centro, Belford Roxo - RJ, 26130-010",4.3,,False,flordocampo508@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
ALS Serralheria e Automação,"Duque de Caxias, RJ",,,,,,False,lexsaraiva@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
ANA BISTRÔ DUQUE DE CAXIAS RJ,"Duque de Caxias, RJ",,,,,,False,anabeatriz99522@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
ANE SILVA PAPELARIA CRIATIVA,"Duque de Caxias, RJ",,,,,,False,lauraaraujo.mkt@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Academia Fórmula Fitness,"Duque de Caxias, RJ",,,,,,False,psikarolinebaptista@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Academia RM Gym,"Duque de Caxias, RJ",,,,,,False,ivonetevale@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
"Advogado Magnus Rossi - Especialista em Liminares de Urgência nos Direitos à Saúde, Consumidor e Família","Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Alex Barbershop,"Duque de Caxias, RJ",,,,,,False,klaudynhabittencurt@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Alufer metal,"Duque de Caxias, RJ",,,,,,False,fabricioneto@ig.com.br,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Amor Animal Vet,"Duque de Caxias, RJ",,,,,,False,paulianacintra@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Auto Eletrica Agarc,"Duque de Caxias, RJ",,,,,,False,lauraaraujo.mkt@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Baratiero Dos Pisos,"Duque de Caxias, RJ",,,,,,False,prefeito.duquedecaxias@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Agendei,"Duque de Caxias, RJ",,,,,,False,ac7883040@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Visionari,"Duque de Caxias, RJ",,,,,,False,dhheany6@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barber Duque,"Duque de Caxias, RJ",,,,,,False,duduzinho13_@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Bella Confeitaria,"Duque de Caxias, RJ",,,,,,False,pa083850@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bom de Transa Boteco,"Duque de Caxias, RJ",,,,,,False,flavio.longue@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bombeiro Hidráulico Anderson,"Duque de Caxias, RJ",,,,,,False,lauraaraujo.mkt@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
CF Contabilidade Caxias,"Duque de Caxias, RJ",,,,,,False,danytrindade87@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Candy Life Donuts Confeitaria e Doceria - Doces e Bolos Personalizados para Festas e Eventos (Duque de Caxias),"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Casa das Bombas BR Util,"Duque de Caxias, RJ",,,,,,False,myllenavictoria494@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Catch Up A Goal,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Cesm pinturas decorativas,"Duque de Caxias, RJ",,,,,,False,motacristiano77@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Clínica Odontológica | Rede Odonto Duque de Caxias,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Concilia Contabilidade,"Duque de Caxias, RJ",,,,,,False,allansousamelo09071990@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Cross Bike | Loja e Oficina de Bicicleta,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Curso PS de Idiomas - Inglês e Espanhol,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Cássia Anastacia - Contadora,"Duque de Caxias, RJ",,,,,,False,allansousamelo09071990@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
DUO Experience | Salão de beleza em Caxias,"Duque de Caxias, RJ",,,,,,False,belizzi.makeup93@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Deck do Rei,"Duque de Caxias, RJ",,,,,,False,jessica.andreis@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Delicias da Ana,"Duque de Caxias, RJ",,,,,,False,anna.cardoso.almeida@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Diniz Imóveis,"Duque de Caxias, RJ",,,,,,False,adrianasgd@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Doceria Mi - Duque de Caxias,"Duque de Caxias, RJ",,,,,,False,marcelomi@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Donna Bonita Salon - Salão em Duque de Caxias,"Duque de Caxias, RJ",,,,,,False,casamartinsdu@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Dr Saulo Fernandes - Facetas de Resina em Duque de Caxias - Implante Dental Duque de Caxias,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Dr. Bruno Carvalho Advocacia - Unidade 25 de Agosto - Matriz,"Duque de Caxias, RJ",,,,,,False,cartoriocentrocaxias@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Dr. Victor Bechara - Dermatologista no Leblon,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Dra. Mariane Mendes,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Dra. Rosália Cavaliere | Dentista | Alinhador invisivel | Odontologia Integrada | Duque de Caxias,"Duque de Caxias, RJ",,,,,,False,grdente@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Drogaria Farmalink,"Duque de Caxias, RJ",,,,,,False,duquefarma1@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Drogaria Multi Saúde | Delivery em Duque de Caxias,"Duque de Caxias, RJ",,,,,,False,allansousamelo09071990@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Dwo de Melo Marcenaria,"Duque de Caxias, RJ",,,,,,False,admdwo2021@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Edson Ferreira Hidraulica | Encanador Duque de Caxias,"Duque de Caxias, RJ",,,,,,False,prefeito.duquedecaxias@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Eletricista MM Soluções em Elétrica,"Duque de Caxias, RJ",,,,,,False,mmeletricidades@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Eletricista e Bombeiro hidráulico Copacabana - Ferreira,"Duque de Caxias, RJ",,,,,,False,eduardobragamoreira@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Eletricista residencial duque de caxias,"Duque de Caxias, RJ",,,,,,False,isaiaslima_eletrica@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
