nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
Espaço Facial Jardim Botânico - Harmonização Facial,21) 98281-8948,21) 98281-8948,https://www.instagram.com/p/CcNxaXZOJ-C/?igshid=YmMyMTA2M2Y=,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 568 - loja G - Jardim Botânico, Rio de Janeiro - RJ, 22261-070",False,,4.9,
Eva Jardim Botânico 🌿 Beauty & SPA,21) 98880-4488,21) 98880-4488,https://www.instagram.com/luizacampos.studio?igsh=MXU5dDN4YmU4aTU3ag==&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Visc. da Graça, 18 - Jardim Botânico, Rio de Janeiro - RJ, 22461-010",False,,5.0,
Face Design -Sobrancelhas / Micropigmentação - Taty Moura,21) 98824-9501,21) 98824-9501,https://www.instagram.com/luizacampos.studio?igsh=MXU5dDN4YmU4aTU3ag==&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Leblon,"R. Visc. de Pirajá, 156 - Leblon, Rio de Janeiro - RJ, 22410-000",False,,4.9,
"Marcelle Aguiar - Sobrancelhas, Micropigmentação, Remoção a Laser, Camuflagem de Estrias e Reconstrução de Auréolas.",21) 97662-5575,21) 97662-5575,https://www.instagram.com/luizacampos.studio?igsh=MXU5dDN4YmU4aTU3ag==&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 1111 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-039",False,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,5.0,
Ingrid Pires Design e Micropigmentação,,,https://www.instagram.com/luizacampos.studio?igsh=MXU5dDN4YmU4aTU3ag==&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Itanhangá,"Estr. do Itanhangá, 1103 - Itanhangá, Rio de Janeiro - RJ, 22753-005",False,,5.0,
Remoção a Laser de Tatuagem e Micropigmentação - Removal Beauty Barra,21) 99813-8076,21) 99813-8076,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Copacabana,"Av. Marechal Henrique Lott, 333 - Copacabana, Rio de Janeiro - RJ, 22631-370",False,https://www.instagram.com/removal_beauty/,5.0,
Nathalia Alcantara Micropigmentação,21) 97623-8585,21) 97623-8585,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",RJ,"Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22640-100",False,,5.0,
Studio Edilane Oliveira | Cílios e Micropigmentação Jacarepaguá,21) 97562-7442,21) 97562-7442,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Cidade de Deus,"Estr. do Gabinal, 2046 - Cidade de Deus, Rio de Janeiro - RJ, 22763-154",False,,5.0,
Débora Medeiros | Micropigmentação,21) 97010-6862,21) 97010-6862,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"R. José Carlos de Oliveira, 337 - Sala 109 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-360",False,https://www.instagram.com/_deboramedeirosoficial/,5.0,
Italo Scalp - Micropigmentação Capilar Taquara Rio de Janeiro,21) 98327-6314,21) 98327-6314,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,,micropigmentação,"Jardim Botânico - Rio de Janeiro, RJ",Taquara,"R. André Rocha, 750 - sala 318 - Taquara, Rio de Janeiro - RJ, 22730-522",False,https://www.instagram.com/italo_scalp/,5.0,
Azul Arquitetura e Design,21) 99487-6694,21) 99487-6694,https://www.instagram.com/studiolmais,,designer de interiores,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 642 - Jardim Botânico, Rio de Janeiro - RJ, 22460-010",False,,5.0,
Studio LM+,21) 99994-4683,21) 99994-4683,https://www.instagram.com/studiolmais,,designer de interiores,"Jardim Botânico - Rio de Janeiro, RJ",Barra da Tijuca,"ED, Dimension Office Park - AV. ABELARDO BUENO, 1, Av. Ayrton Senna, 2 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/studiolmais/,5.0,
design_elis_interior,21) 97102-3066,5521971023066,https://www.instagram.com/studiolmais,,designer de interiores,"Jardim Botânico - Rio de Janeiro, RJ",Tijuca,"Rua Conde de Bonfim, 177 - Tijuca, Rio de Janeiro - RJ, 20520-050",False,https://www.instagram.com/elis_design_interior/,5.0,
Leandro Huguenin Personal Trainer,21) 99542-6637,21) 99542-6637,,,personal trainer,"Jardim Botânico - Rio de Janeiro, RJ",Leblon,"Praia Estacao de exercicios na calçada da praia - Av. Delfim Moreira, 12 - Leblon, Rio de Janeiro - RJ, 22441-000",False,,5.0,
Estúdio Igarashi,21) 98100-9879,21) 98100-9879,,,personal trainer,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 274 - Jardim Botânico, Rio de Janeiro - RJ, 22460-012",False,,5.0,
Personal Trainer Domiciliar Leblon - Paula Cavati,21) 98167-1616,21) 98167-1616,,,personal trainer,"Jardim Botânico - Rio de Janeiro, RJ",Ipanema,"R. Nascimento Silva, 81 - Ipanema, Rio de Janeiro - RJ, 22421-025",False,,5.0,
Studio SSS,21) 2422-5716,,https://www.instagram.com/simonecalvano,,personal trainer,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 46 - casa 2 - Jardim Botânico, Rio de Janeiro - RJ, 22460-012",False,,4.3,
Consultório Médico,,,https://www.instagram.com/amar_clinica_alergista,,consultório,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 568 - Sala 416 - Jardim Botânico, Rio de Janeiro - RJ, 22461-002",False,,5.0,
CLINICA LUIZ FELIPPE MATTOSO JD BOTANICO,,,https://www.instagram.com/amar_clinica_alergista,,consultório,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 152 - Jardim Botânico, Rio de Janeiro - RJ, 22470-210",False,,3.4,
Clínica de Alergia - Clinica Alergista | Rio de Janeiro | Jardim Botânico | AMAR,21) 96847-3062,21) 96847-3062,https://www.instagram.com/amar_clinica_alergista,,consultório,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 674 - Sala 312 - Jardim Botânico, Rio de Janeiro - RJ, 22461-002",False,https://www.instagram.com/amar_clinica_alergista/,5.0,
Consultório Dr. Fernando Majzels,21) 2287-3242,,https://www.instagram.com/amar_clinica_alergista,,consultório,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 674 - Sala 310 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,,5.0,
Clínica de Olhos Jardim Botânico,21) 2294-7707,,https://www.instagram.com/amar_clinica_alergista,,consultório,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 635 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050",False,,5.0,
Dr.Ronald de Sá Pereira Clínica Médica,21) 2274-5642,,https://www.instagram.com/amar_clinica_alergista,,consultório,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 700 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,,5.0,
Walter's Coiffeur Leblon - by Blessed Beauty e Cia,21) 96736-2323,21) 96736-2323,https://www.instagram.com/lagoario_odonto,,clínica de estética,"Lagoa - Rio de Janeiro, RJ",Leblon,"Av. Bartolomeu Mitre, 792 - Leblon, Rio de Janeiro - RJ, 22431-000",False,https://www.instagram.com/blessedb.cia/,5.0,
Dra. Renata Pinho - Lagoa Rio Odontologia,21) 98419-0453,21) 98419-0453,https://www.instagram.com/lagoario_odonto,,clínica de estética,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"Edifício Touch - R. Jardim Botânico, 568 - 202 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,https://www.instagram.com/lagoario_odonto/,5.0,
Centro Médico Lagoa,21) 2537-2214,,https://www.instagram.com/lagoario_odonto,,clínica de estética,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Rua Cícero Góis Monteiro, 15 - Lagoa, Rio de Janeiro - RJ, 22471-240",False,,5.0,
Villa Premium RJ,21) 99853-5096,21) 99853-5096,https://www.instagram.com/villapremiumrj,,salão premium,"Lagoa - Rio de Janeiro, RJ",Vila da Penha,"R. Cel. Nunes Machado, 86 - Vila da Penha, Rio de Janeiro - RJ, 21211-750",False,https://www.instagram.com/villapremiumrj/,5.0,
Barbearia Premium,,,https://www.instagram.com/jldocorte,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Taquara,"R. do Caule, 12 - Taquara, Rio de Janeiro - RJ, 22713-582",False,https://www.instagram.com/jldocorte/,4.9,
Premium barber shop,21) 97650-6220,21) 97650-6220,https://www.instagram.com/barbeariapremi1?igsh=d3RsZTMzZ25jdXZ6,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Icaraí,"R. Pres. João Pessoa, 392 - loja 102 - Icaraí, Niterói - RJ, 24220-331",False,https://www.instagram.com/barbeariapremi1?igsh=d3RsZTMzZ25jdXZ6,5.0,
Orlion barbearia premium,21) 97541-5868,21) 97541-5868,,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Penha,"R. Afonso Ribeiro, 394 - Loja c - Penha, Rio de Janeiro - RJ, 21021-000",False,,5.0,
Legacy barber premium,21) 98197-6518,21) 98197-6518,,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Baldeador,"Estr. Bento Pestana, 963 - loja 2 - Baldeador, Niterói - RJ, 24140-150",False,,5.0,
NAVALHA PREMIUM BARBEARIA,,,,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Manguinhos,"R. Uranos, 1206 - Manguinhos, Rio de Janeiro - RJ, 21060-070",False,,5.0,
Barber Club Premium,21) 97396-3604,21) 97396-3604,,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Vila Santa Alice,"R. Wilson de Araújo, 286 - Vila Santa Alice, Duque de Caxias - RJ, 25245-710",False,,5.0,
Barbados Barbearia Premium,21) 97466-2553,21) 97466-2553,,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Senador Vasconcelos,"Av. Cesário de Melo, 375 - Senador Vasconcelos, Rio de Janeiro - RJ, 23085-110",False,,4.9,
Studio Valente - Barbearia Premium,21) 97034-0097,21) 97034-0097,,,barbearia premium,"Lagoa - Rio de Janeiro, RJ",Ingá,"R. Dr. Nilo Peçanha, 99 - sala 301 - Ingá, Niterói - RJ, 24210-480",False,,5.0,
Dra. Renata Pinho - Lagoa Rio Odontologia,21) 98419-0453,21) 98419-0453,https://www.instagram.com/lagoario_odonto,,dentista,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"Edifício Touch - R. Jardim Botânico, 568 - 202 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,https://www.instagram.com/lagoario_odonto/,5.0,
Dr Leonídio Abreu Odontologia Especializada,22) 99892-6043,22) 99892-6043,https://www.instagram.com/lagoario_odonto,,dentista,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Av. Borges de Medeiros, 1424 - box 1 - Lagoa, Rio de Janeiro - RJ, 22470-003",False,,5.0,
Izabel Coelho Gomes Camões,21) 2274-5228,,https://www.instagram.com/lagoario_odonto,,dentista,"Lagoa - Rio de Janeiro, RJ",Lagoa,"R. Gen. Garzon, 22 - Lagoa, Rio de Janeiro - RJ, 22470-010",False,,5.0,
Clínica Estação Sorriso,21) 99452-2377,21) 99452-2377,https://www.instagram.com/lagoario_odonto,,dentista,"Lagoa - Rio de Janeiro, RJ",Ipanema,"R. Visc. de Pirajá, 207 - Sala 305 - Ipanema, Rio de Janeiro - RJ, 22410-000",False,,4.8,
Rosane Haber Dentista Emergência,21) 98859-5557,21) 98859-5557,https://www.instagram.com/lagoario_odonto,,dentista,"Lagoa - Rio de Janeiro, RJ",Leblon,"Av. Ataulfo de Paiva, 135 - Leblon, Rio de Janeiro - RJ, 22431-010",False,,4.7,
TBR Odontologia Ltda (Dra. Telma Rocha),21) 2266-6610,,https://www.instagram.com/lagoario_odonto,,dentista,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Av. Epitácio Pessoa, 3724 - Lagoa, Rio de Janeiro - RJ, 22471-003",False,,,
Psicóloga Online - Lydia Marques dos Santos - Terapia Reichiana,21) 97286-4124,21) 97286-4124,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,,psicólogo,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Custódio Serrão - Jardim Botânico, Rio de Janeiro - RJ, 22470-230",False,,5.0,
Adriana Borba Wajnsztok Psicologa,21) 99178-9416,21) 99178-9416,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,,psicólogo,"Lagoa - Rio de Janeiro, RJ",Lagoa,"R. Custódio Serrão, 10 - Lagoa, Rio de Janeiro - RJ, 22470-210",False,,5.0,
Consultório de Psicanálise e Psicologia,21) 3874-0242,,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,,psicólogo,"Lagoa - Rio de Janeiro, RJ",Lagoa,"R. Saturnino de Brito, 79 - Lagoa, Rio de Janeiro - RJ, 22470-030",False,,,
Psicóloga Clínica Dandara Mota da Silva | Botafogo - Rio de Janeiro -RJ,21) 96547-2013,21) 96547-2013,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,,psicólogo,"Lagoa - Rio de Janeiro, RJ",Botafogo,"R. Real Grandeza - Botafogo, Rio de Janeiro - RJ, 22281-036",False,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,5.0,
Maria Fátima Gonçalves Pinheiro,21) 2226-0201,,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,,psicólogo,"Lagoa - Rio de Janeiro, RJ",Lagoa,"R. Prof. Saldanha, 125 - Lagoa, Rio de Janeiro - RJ, 22461-220",False,,,
"Psicóloga em Rio de Janeiro, Copacabana, RJ / Regina Leite.",21) 99974-8138,21) 99974-8138,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,,psicólogo,"Lagoa - Rio de Janeiro, RJ",Copacabana,"R. Miguel Lemos, 41 - Copacabana, Rio de Janeiro - RJ, 22071-000",False,https://www.instagram.com/reginacelialeite_psicologa/profilecard/?igsh=MXFmZ2pwZ2N1dm9yaA==,5.0,
"Cavour, Regina M",21) 2294-9076,,https://www.instagram.com/dandaramota.psi?igsh=cHp5Y3VjOGs2cnIz,,psicólogo,"Lagoa - Rio de Janeiro, RJ",Lagoa,"R. Gen. Garzon, 22 - Lagoa, Rio de Janeiro - RJ, 22470-010",False,,,
Nutricionista Julie Bittencourt,21) 98810-1996,21) 98810-1996,https://www.instagram.com/mcortegianonutri,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Ipanema,"Av. Epitácio Pessoa, 1561 - Ipanema, Rio de Janeiro - RJ, 22471-002",False,,5.0,
Mariana Veiga Nutrição no Jardim Botanico Zona Sul,21) 99313-8678,5521993138678,https://www.instagram.com/mcortegianonutri,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 568 - sala 212 A - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,,5.0,
Erika Santinoni - Nutrição Clínica e Esportiva,21) 98131-8963,21) 98131-8963,https://instagram.com/nutri.juliacaufour,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Ipanema,"R. Visc. de Pirajá, 414 - Sala 1304 - Ipanema, Rio de Janeiro - RJ, 22410-905",False,,5.0,
Nutricionista no Leblon | Zona Sul RJ - Jéssica Emerentino,21) 97094-0262,5521970940262,https://instagram.com/nutri.juliacaufour,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Leblon,"Av. Ataulfo de Paiva, 482 - Leblon, Rio de Janeiro - RJ, 22440-032",False,,5.0,
Nutricionista Leticia Vassimon Ghelman,21) 95100-4599,5521951004599,https://instagram.com/nutri.juliacaufour,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 600 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,,5.0,
Julia Caufour – Nutricionista no Leblon,,,https://instagram.com/nutri.juliacaufour,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Leblon,"Av. Ataulfo de Paiva, n° 135 - sala 216 - Leblon, Rio de Janeiro - RJ, 22440-030",False,https://instagram.com/nutri.juliacaufour,5.0,
Elizabete Lopes - Nutrição Clínica/Funcional - Ipanema R.J,21) 2267-4483,https://api.whatsapp.com/send/?phone=5521995447905&text&type=phone_number&app_absent=0,https://instagram.com/nutri.juliacaufour,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Ipanema,"R. Visc. de Pirajá, 330 - sala 1014 - Ipanema, Rio de Janeiro - RJ, 22410-000",False,,5.0,
Nutricionista Clínica Funcional - Katherine Raffaele,21) 96900-5401,21) 96900-5401,https://instagram.com/nutri.juliacaufour,,nutricionista,"Lagoa - Rio de Janeiro, RJ",Ipanema,"R. Visc. de Pirajá, 550 - Ipanema, Rio de Janeiro - RJ, 22410-002",False,,5.0,
Fisioterapia Integrativa JB,21) 98212-7575,5521982127575,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 657 - Sala 412 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050",False,,5.0,
Labro Fisioterapia,21) 99590-6751,21) 99590-6751,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Av. Epitácio Pessoa, 1674 - 303 - Lagoa, Rio de Janeiro - RJ, 22471-000",False,,5.0,
Neon Fisioterapia e Movimento,21) 99946-0101,21) 99946-0101,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Rua Mario Ribeiro, 410 - Lagoa, Rio de Janeiro - RJ, 22430-160",False,,5.0,
"Aloha Rio Recovery, Massagem, Quiropraxia e Bem estar Leblon",,,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Av. Borges de Medeiros, 829 - Lagoa, Rio de Janeiro - RJ, 23430-042",False,,5.0,
Consultório de Fisioterapia Dr Augusto Cézar Néri,21) 2294-8436,,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 674 - Sala 622 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,,5.0,
Centro de Terapias Integradas - CTI - Leblon,21) 98803-9914,21) 98803-9914,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Leblon,"R. Gen. Urquiza, 128 - sl 201 - Leblon, Rio de Janeiro - RJ, 22431-040",False,,5.0,
Osteopatia & Fisioterapia - Alexandre Galvão,21) 99481-1268,5521994811268,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 656 - Sala 501 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,https://www.instagram.com/osteopatiagalvao/,5.0,
Clinica Leonardo Moraes - Fisiotarapia - RPG - Pilates - Osteopatia,21) 99472-0778,https://api.whatsapp.com/send?phone=5521994720778,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 700 - sala 520 - Jardim Botânico, Rio de Janeiro - RJ, 22461-002",False,https://www.instagram.com/clinicaleonardomoraes/,5.0,
Consultório de fisioterapia Priscilla Defelippe,21) 99262-1229,5521992621229,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Leblon,"Av. Ataulfo de Paiva, 135 - Sala 804 - Leblon, Rio de Janeiro - RJ, 22440-033",False,,5.0,
Fisioterapia Integrativa João Gigliotti,21) 99056-3773,21) 99056-3773,https://www.instagram.com/osteopatiagalvao,,fisioterapeuta,"Lagoa - Rio de Janeiro, RJ",Leblon,"Clube Monte Líbano - Av. Borges de Medeiros, 701 - Lagoa - Leblon, Rio de Janeiro - RJ, 22430-041",False,,,
Pilates Lagoa,21) 96640-1706,21) 96640-1706,https://www.instagram.com/lagoapilates,,pilates,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Av. Epitácio Pessoa, 1674 - sala 203 - Lagoa, Rio de Janeiro - RJ, 22471-000",False,https://www.instagram.com/lagoapilates/,5.0,
New Performance Pilates,21) 98278-7273,21) 98278-7273,,,pilates,"Lagoa - Rio de Janeiro, RJ",Copacabana,"Av. Nossa Sra. de Copacabana, 500 - 703 - Copacabana, Rio de Janeiro - RJ, 22020-001",False,,5.0,
Daniel Ferraz Treinamento Funcional,21) 99497-3177,21) 99497-3177,,,pilates,"Lagoa - Rio de Janeiro, RJ",Leblon,"Av. Gen. San Martin, 1002 - 201A - Leblon, Rio de Janeiro - RJ, 22441-014",False,,5.0,
ESPAÇO MOBILIS Fisioterapia e Pilates,21) 99645-0911,21) 99645-0911,,,pilates,"Lagoa - Rio de Janeiro, RJ",Jardim Botânico,"R. Gen. Garzon, 22/301 - Jardim Botânico, Rio de Janeiro - RJ, 22470-010",False,,5.0,
Studio Phoenix Leblon,21) 99912-6256,21) 99912-6256,,,pilates,"Lagoa - Rio de Janeiro, RJ",Leblon,"Av. Ataulfo de Paiva, 255 - sala 706 - Leblon, Rio de Janeiro - RJ, 22440-032",False,,5.0,
Pilates Lagoa,21) 96640-1706,21) 96640-1706,https://www.instagram.com/lagoapilates,,academia boutique,"Lagoa - Rio de Janeiro, RJ",Lagoa,"Av. Epitácio Pessoa, 1674 - sala 203 - Lagoa, Rio de Janeiro - RJ, 22471-000",False,https://www.instagram.com/lagoapilates/,5.0,
Escultural,21) 2536-1159,,https://www.instagram.com/ellenaraujooficial,,studio de sobrancelha,"Lagoa - Rio de Janeiro, RJ",Lagoa,"R. Fonte da Saudade, 31 - Lagoa, Rio de Janeiro - RJ, 22471-210",False,,5.0,
Espaço Vip Sobrancelhas,21) 99151-4058,21) 99151-4058,https://www.instagram.com/espaco.vip.sobrancelhas,,studio de sobrancelha,"Lagoa - Rio de Janeiro, RJ",Madureira,"R. Carolina Machado, 560 - sala 521 - Madureira, Rio de Janeiro - RJ, 21351-021",False,https://www.instagram.com/espaco.vip.sobrancelhas/,4.9,
Studio Andréa Gonçalves,21) 98645-9057,21) 98645-9057,https://www.instagram.com/studioandreagoncalves/?r=nametag,,studio de sobrancelha,"Lagoa - Rio de Janeiro, RJ",Madureira,"Centro Empresarial Madureira - R. Soares Caldeira, 142 - sala 803 - Madureira, Rio de Janeiro - RJ, 21351-080",False,https://www.instagram.com/studioandreagoncalves/?r=nametag,5.0,
Studio Marcelly Prestes Beauty | Cílios | Sobrancelhas | Cabelo | Limpeza de pele e Unhas na Abolição RJ,21) 98628-1616,21) 98628-1616,https://www.instagram.com/studioprestesbeauty,,studio de sobrancelha,"Lagoa - Rio de Janeiro, RJ",Cascadura,"R. Cerqueira Daltro, 157 - sala 302 - Cascadura, Rio de Janeiro - RJ, 21380-010",False,https://www.instagram.com/studioprestesbeauty/,5.0,
